country,source,sector,gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
EST,UNFCCC_AI,Total GHG emissions without LULUCF,N2O,1.204378457,1.177512609,0.980443283,0.767688219,0.698042059,0.623630314,0.585308952,0.594153917,0.618243573,0.541288347,0.5703803,0.549826329,0.525041459,0.558677955,0.589188725,0.602227071,0.59253199,0.642363614,0.692114047,0.647043395,0.665309797,0.675829961,0.721095893,0.720513671,0.744779014,0.77825924,0.753951284,0.783134252,0.77294844,0.835036526,0.840743195,0.849034475
EST,UNFCCC_AI,Waste,Aggregate GHGs,0.404968048,0.419375768,0.432208134,0.452835458,0.451254707,0.437328759,0.479840288,0.542913022,0.562252158,0.569948039,0.622400657,0.631113305,0.617255903,0.603703188,0.597305921,0.568292517,0.55107762,0.543299986,0.525554192,0.549913151,0.535979763,0.489724795,0.468054687,0.431632425,0.39404308,0.367561566,0.357261462,0.345926679,0.33378518,0.328508617,0.31490804,0.317157921
EST,UNFCCC_AI,Waste,CH4,0.367707188,0.382159675,0.395033682,0.418869269,0.417495608,0.403354478,0.447409971,0.512485016,0.532760628,0.54014017,0.591810755,0.601718607,0.586532562,0.570156754,0.566936677,0.533944636,0.51733475,0.502639933,0.484491442,0.507974083,0.494773955,0.452539233,0.430172443,0.388277301,0.353465316,0.326173112,0.311211298,0.302566724,0.288682415,0.28635956,0.274855737,0.277719072
EST,UNFCCC_AI,Waste,CO2,0.002251787,0.002251787,0.0024481,0.002211377,0.002604044,0.002987739,0.002459448,0.002583056,0.002653972,0.00280815,0.002816276,0.002205117,0.002378347,0.002641767,0.001393711,0.001457107,0.000688952,0.000655793,0.001095386,0.000939494,0.000838,0.000804344,0.000856207,0.00104479,0.000966977,0.000512469,0.000599072,0.000526198,0.000576494,0.000565042,0.000503032,0.000601888
EST,UNFCCC_AI,Waste,N2O,0.035009073,0.034964307,0.034726352,0.031754812,0.031155055,0.030986542,0.029970868,0.02784495,0.026837558,0.026999719,0.027773626,0.027189581,0.028344994,0.030904666,0.028975533,0.032890773,0.033053917,0.04000426,0.039967364,0.040999574,0.040367807,0.036381218,0.037026037,0.042310334,0.039610786,0.040875986,0.045451092,0.042833757,0.04452627,0.041584015,0.039549272,0.038836961
FIN,UNFCCC_AI,Agriculture,Aggregate GHGs,7.243797358,6.839877642,6.346042004,6.624938115,6.674324078,6.461198182,6.570244295,6.670918597,6.490902504,6.385791668,6.386363387,6.382863983,6.448676321,6.330290014,6.299796476,6.312527637,6.318533444,6.285805297,6.403175239,6.342881983,6.421435207,6.275256769,6.238742297,6.350392272,6.409248352,6.392501152,6.438976781,6.346669757,6.296932227,6.44587178,6.414588678,6.303107469
FIN,UNFCCC_AI,Agriculture,CH4,3.128499163,3.014639955,2.927940915,2.96429279,2.997915735,2.850025147,2.881684432,2.940871385,2.881048568,2.809589859,2.833629028,2.825800983,2.876107468,2.874034038,2.852925705,2.842418814,2.855982628,2.834619873,2.806312684,2.82131431,2.874403242,2.845512177,2.819784016,2.83452251,2.88505946,2.92762426,2.894875838,2.879134266,2.851787849,2.841447993,2.84027457,2.782404958
FIN,UNFCCC_AI,Agriculture,CO2,0.647387452,0.457553028,0.299471484,0.473124806,0.473179282,0.410269523,0.477831312,0.491786286,0.452400944,0.453601689,0.35085057,0.419848462,0.447213262,0.302943336,0.277018669,0.290995847,0.322010779,0.277232913,0.32655042,0.339714288,0.278985949,0.202115257,0.203293452,0.315262827,0.245422513,0.166715212,0.258741281,0.188629898,0.202509054,0.190331474,0.202858055,0.201415803
FIN,UNFCCC_AI,Agriculture,N2O,3.467910743,3.367684659,3.118629604,3.187520519,3.203229061,3.200903512,3.210728551,3.238260926,3.157452992,3.122600121,3.201883789,3.137214538,3.125355591,3.15331264,3.169852103,3.179112976,3.140540037,3.173952512,3.270312136,3.181853386,3.268046016,3.227629334,3.215664829,3.200606934,3.278766379,3.298161679,3.285359662,3.278905594,3.242635324,3.414092314,3.371456053,3.319286708
FIN,UNFCCC_AI,Energy,Aggregate GHGs,53.42014523,52.09728488,51.49235458,53.42971858,58.76209976,55.25652385,61.00789492,59.42511783,56.11104072,55.4894593,53.68375596,59.12775851,61.72388125,69.33726644,65.45031861,53.72074205,64.78615588,62.8138207,54.47517808,52.60395523,60.20048126,52.7549154,47.47018005,48.08148083,44.23418884,40.67838083,43.39485226,40.96915864,41.98189303,38.97148724,34.39660378,34.33149033
FIN,UNFCCC_AI,Energy,CH4,0.354088387,0.388181519,0.40553171,0.421758914,0.432139777,0.430901075,0.443929955,0.428600318,0.430635882,0.399144429,0.371398883,0.411994034,0.397737682,0.408321412,0.396705055,0.404154474,0.386631695,0.383494808,0.371776529,0.372708707,0.396355317,0.35062287,0.369286727,0.352378816,0.346624001,0.33498266,0.350934294,0.345283575,0.340247667,0.331699413,0.286523999,0.315870433
FIN,UNFCCC_AI,Energy,CO2,52.58472804,51.23083896,50.61023708,52.50463076,57.80618374,54.30699421,60.01325893,58.43680395,55.12877569,54.54757704,52.78463676,58.15046277,60.74301534,68.31839706,64.46062444,52.78892757,63.82057186,61.86104266,53.57000168,51.73076751,59.2251191,51.86423658,46.58050287,47.20978935,43.38955482,39.86221237,42.53369952,40.12536513,41.11451176,38.1236382,33.64681227,33.51311621
FIN,UNFCCC_AI,Energy,N2O,0.481328798,0.478264398,0.476585794,0.50332891,0.523776246,0.518628563,0.55070604,0.559713565,0.55162914,0.542737831,0.527720322,0.565301707,0.583128231,0.610547962,0.592989117,0.52766,0.578952318,0.569283237,0.533399868,0.500479018,0.579006846,0.54005595,0.52039045,0.519312662,0.498010025,0.481185803,0.510218441,0.498509932,0.527133607,0.516149627,0.463267507,0.502503686
FIN,UNFCCC_AI,Industrial Processes and Product Use,Aggregate F-gases,0.054306716,0.04164858,0.026768266,0.020903799,0.106160564,0.188365148,0.288058578,0.380485297,0.473537284,0.562532445,0.723218829,0.794512504,0.885870294,0.981330394,1.078365055,1.149633387,1.306504802,1.328305124,1.370093794,1.367812834,1.345793282,1.329312198,1.336817692,1.326861869,1.29719391,1.216565118,1.165762112,1.091103089,1.03763912,0.990805151,0.927166424,0.862046523
FIN,UNFCCC_AI,Industrial Processes and Product Use,Aggregate GHGs,5.216202836,4.835309066,4.559789575,4.583317815,4.850282757,4.901273151,5.145009398,5.448427678,5.482406722,5.644449515,5.815876423,5.892304957,5.924993633,6.260224191,6.600686763,6.55261507,6.805543647,7.255477234,7.481663472,5.909984844,6.097061386,6.045899284,5.870830006,5.73198507,5.489849644,5.627621044,5.839467793,5.664259011,5.662682972,5.330910316,5.030200217,5.346858026
FIN,UNFCCC_AI,Industrial Processes and Product Use,CH4,0.005470324,0.005407279,0.005411275,0.005409526,0.005435422,0.005426736,0.005396188,0.007948021,0.003965954,0.006534081,0.002971388,0.003650946,0.004821074,0.003295867,0.002974171,0.002793542,0.002610356,0.004563622,0.002871569,0.002852193,0.002823598,0.001423387,0.001542745,0.001753857,0.001422366,0.002129052,0.001375822,0.0042816,0.002846741,0.001216141,0.001406333,0.001735258
FIN,UNFCCC_AI,Industrial Processes and Product Use,CO2,3.682212503,3.500360861,3.35534689,3.335609281,3.453301487,3.398251535,3.541965411,3.767577684,3.770282838,3.865715615,3.874432162,3.943421638,3.850737728,4.032979828,4.201463746,3.967389092,4.22810154,4.621967887,4.724755703,3.834850134,4.576901602,4.571701635,4.362518594,4.19053236,3.984280355,4.156743699,4.455558497,4.339979398,4.413080498,4.139777089,3.885484857,4.232646544
FIN,UNFCCC_AI,Industrial Processes and Product Use,N2O,1.474213293,1.287892345,1.172263144,1.221395208,1.285385285,1.309229732,1.309589221,1.292416677,1.234620647,1.209667374,1.215254044,1.15071987,1.183564538,1.242618102,1.317883791,1.432799049,1.268326949,1.3006406,1.383942406,0.704469683,0.171542905,0.143462064,0.169950974,0.212836984,0.206953013,0.252183176,0.216771362,0.228894924,0.209116614,0.199111934,0.216142603,0.250429701
FIN,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",Aggregate GHGs,-25.80684915,-38.23742875,-32.25122616,-32.93567072,-26.15651222,-24.83005669,-31.19299253,-26.60459131,-24.62312916,-24.87093123,-24.45121301,-25.18138348,-26.34632889,-26.86773342,-28.3736383,-28.44778819,-32.35126291,-22.71044481,-25.3105959,-37.54878326,-26.02647573,-25.30234514,-27.0469557,-20.27306096,-20.76088413,-16.69955683,-13.41362592,-11.02344437,-1.79915721,-6.716304815,-9.112969293,0.48660701
FIN,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CH4,1.693496868,1.680761628,1.671270916,1.658673884,1.642061372,1.623781656,1.605348108,1.587753916,1.568179564,1.538776428,1.506989792,1.477319368,1.445293976,1.412525352,1.380311268,1.349192908,1.317974084,1.285796204,1.221693536,1.156919736,1.091906228,1.027473832,0.992417664,0.958858824,0.925120868,0.891283932,0.856806748,0.85655388,0.856872716,0.855933792,0.854943236,0.851187708
FIN,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CO2,-28.99852272,-41.42728455,-35.44146039,-36.12510889,-29.37471144,-28.06649611,-34.45057801,-29.88716863,-27.9248465,-28.17061066,-27.74595083,-28.47651196,-29.62055508,-30.11891649,-31.60267966,-31.65676965,-35.54582363,-25.88275058,-28.4240892,-40.58309391,-28.98672391,-28.18970319,-29.87970217,-23.05820836,-23.4978047,-19.3863525,-16.05380608,-13.67316527,-4.451674961,-9.366899167,-11.76295018,-2.148639403
FIN,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",N2O,1.498176705,1.509094175,1.518963305,1.530764285,1.57613785,1.612657765,1.65223737,1.6948234,1.73353778,1.760903005,1.787748035,1.817809105,1.828932215,1.838657715,1.8487301,1.85978855,1.876586635,1.88650956,1.891799755,1.87739091,1.868341955,1.859884215,1.840328805,1.826288575,1.8117997,1.79551174,1.783373415,1.79316702,1.795645035,1.79466056,1.795037655,1.784058705
FIN,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate F-gases,0.054306716,0.04164858,0.026768266,0.020903799,0.106160564,0.188365148,0.288058578,0.380485297,0.473537284,0.562532445,0.723218829,0.794512504,0.885870294,0.981330394,1.078365055,1.149633387,1.306504802,1.328305124,1.370093794,1.367812834,1.345793282,1.329312198,1.336817692,1.326861869,1.29719391,1.216565118,1.165762112,1.091103089,1.03763912,0.990805151,0.927166424,0.862046523
FIN,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate GHGs,45.28090482,30.80402051,35.43031778,36.97949119,49.33589843,46.91353138,46.53656308,49.80472264,48.10405381,47.17707509,45.68540197,50.29340129,51.53937854,58.62263551,53.3657877,41.25691555,48.76134785,56.73090554,45.99969092,30.14479583,49.52947594,42.51321799,35.20857721,42.42787362,37.75879351,38.30967993,44.41956963,44.00742327,54.15049891,46.00977869,38.64331167,48.28609736
FIN,UNFCCC_AI,Total GHG emissions with LULUCF,CH4,10.30496776,10.27351351,10.21014742,10.24356009,10.19985699,9.946289808,9.852237654,9.741735676,9.436585551,9.190590071,8.871176146,8.695481935,8.417440912,8.161243955,7.917480219,7.607372236,7.654451197,7.478070271,7.237706757,7.079335635,7.085330163,6.846184481,6.744681583,6.57322429,6.433517296,6.360792292,6.162048686,6.034088576,5.955765047,5.89787019,5.792857177,5.670404525
FIN,UNFCCC_AI,Total GHG emissions with LULUCF,CO2,27.91580528,13.7614683,18.82359507,20.18825596,32.35795306,30.04901916,29.58247765,32.80899929,31.42661298,30.69628369,29.26396866,34.03722091,35.42041125,42.53540374,37.33642719,25.39054286,32.82486055,40.87749288,30.19721861,15.32223802,35.09428274,28.44835029,21.26661275,28.65737617,24.12145299,24.79931878,31.19419322,30.98080915,41.27842635,33.08684759,25.972205,35.79853915
FIN,UNFCCC_AI,Total GHG emissions with LULUCF,N2O,7.005825065,6.727390129,6.369807028,6.526771347,6.671927821,6.729857262,6.813789205,6.873502374,6.767318004,6.727668886,6.827038333,6.766185946,6.815656086,6.944657423,7.033515234,7.109367065,6.9755313,7.047037268,7.194671757,6.375409337,6.00406976,5.889371022,5.860465187,5.870411286,5.906629324,5.933003744,5.897565609,5.901422454,5.878668395,6.034255754,5.951083074,5.955107161
FIN,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate F-gases,0.054306716,0.04164858,0.026768266,0.020903799,0.106160564,0.188365148,0.288058578,0.380485297,0.473537284,0.562532445,0.723218829,0.794512504,0.885870294,0.981330394,1.078365055,1.149633387,1.306504802,1.328305124,1.370093794,1.367812834,1.345793282,1.329312198,1.336817692,1.326861869,1.29719391,1.216565118,1.165762112,1.091103089,1.03763912,0.990805151,0.927166424,0.862046523
FIN,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate GHGs,71.08775396,69.04144926,67.68154394,69.91516191,75.49241065,71.74358807,77.72955561,76.40931395,72.72718297,72.04800632,70.13661497,75.47478478,77.88570743,85.49036893,81.739426,69.70470374,81.11261076,79.44135036,71.31028682,67.69357909,75.55595167,67.81556313,62.25553291,62.70093458,58.51967765,55.00923676,57.83319555,55.03086764,55.94965612,52.7260835,47.75628097,47.79949035
FIN,UNFCCC_AI,Total GHG emissions without LULUCF,CH4,8.611470887,8.592751882,8.538876503,8.584886209,8.557795613,8.322508152,8.246889546,8.15398176,7.868405987,7.651813643,7.364186354,7.218162567,6.972146936,6.748718603,6.537168951,6.258179328,6.336477113,6.192274067,6.016013221,5.922415899,5.993423935,5.818710649,5.752263919,5.614365466,5.508396428,5.46950836,5.305241938,5.177534696,5.098892331,5.041936398,4.937913941,4.819216817
FIN,UNFCCC_AI,Total GHG emissions without LULUCF,CO2,56.914328,55.18875285,54.26505545,56.31336484,61.73266451,58.11551527,64.03305565,62.69616792,59.35145947,58.86689435,57.00991949,62.51373287,65.04096633,72.65432023,68.93910686,57.04731251,68.37068418,66.76024346,58.62130781,55.90533193,64.08100665,56.63805348,51.14631492,51.71558453,47.61925769,44.18567128,47.2479993,44.65397442,45.73010131,42.45374676,37.73515518,37.94717856
FIN,UNFCCC_AI,Total GHG emissions without LULUCF,N2O,5.50764836,5.218295954,4.850843723,4.996007062,5.095789971,5.117199497,5.161551835,5.178678974,5.033780224,4.966765881,5.039290298,4.948376841,4.986723871,5.105999708,5.184785134,5.249578515,5.098944665,5.160527708,5.302872002,4.498018427,4.135727805,4.029486807,4.020136382,4.044122711,4.094829624,4.137492004,4.114192194,4.108255434,4.08302336,4.239595194,4.156045419,4.171048456
FIN,UNFCCC_AI,Waste,Aggregate GHGs,5.20760854,5.26897768,5.283357783,5.277187402,5.205704059,5.124592884,5.006406994,4.864849842,4.642833028,4.52830583,4.250619199,4.071857329,3.788156224,3.56258829,3.388624144,3.118818988,3.202377795,3.086247123,2.950270032,2.836757029,2.836973817,2.739491674,2.67578056,2.537076413,2.386390808,2.310733734,2.159898713,2.050780239,2.00814789,1.977814169,1.914888294,1.818034529
FIN,UNFCCC_AI,Waste,CH4,5.123413014,5.184523129,5.199992603,5.193424978,5.122304679,5.036155195,4.91587897,4.776562036,4.552755583,4.436545274,4.156187056,3.976716604,3.693480712,3.463067287,3.28456402,3.008812498,3.091252434,2.969595764,2.835052439,2.725540689,2.719841778,2.621152216,2.561650431,2.425710283,2.275290602,2.204772388,2.058055984,1.948835255,1.904010074,1.86757285,1.809709039,1.719206168
FIN,UNFCCC_AI,Waste,N2O,0.084195527,0.084454551,0.08336518,0.083762425,0.083399379,0.08843769,0.090528024,0.088287806,0.090077444,0.091760556,0.094432144,0.095140725,0.094675511,0.099521004,0.104060124,0.11000649,0.111125361,0.116651359,0.115217593,0.11121634,0.117132039,0.118339458,0.114130129,0.111366131,0.111100206,0.105961347,0.101842729,0.101944984,0.104137816,0.110241319,0.105179256,0.098828361
FRA,UNFCCC_AI,Agriculture,Aggregate GHGs,78.17681505,77.26248338,76.63017025,75.36627459,74.64068919,75.23787082,75.81978379,75.94532312,75.92968855,76.29448515,78.50605587,78.15028494,76.75447981,73.70667952,74.24461192,73.74060316,73.19121084,73.68679574,75.10046952,74.00559927,72.28900665,72.12034297,71.9334731,71.17971101,72.73691209,72.46040983,71.7563299,71.78681899,70.82143351,69.15018353,67.66848817,66.52930525
FRA,UNFCCC_AI,Agriculture,CH4,49.98875118,49.21426171,48.62018992,48.30450458,48.53986076,48.83931008,48.91881398,48.53621139,48.41691546,48.50372293,50.23776613,50.32528404,49.32564811,47.97616264,47.39138881,47.17715745,47.22008529,47.56581316,48.15357858,47.62341173,47.33733357,46.62195017,46.06770512,46.0492056,46.57675995,46.72153638,46.46902199,45.94857326,45.2861216,44.54724318,43.85498362,42.83290492
FRA,UNFCCC_AI,Agriculture,CO2,1.907990563,1.894111116,1.757498915,1.874537569,1.857170078,1.990951509,1.90850267,2.086566534,2.052746156,2.053624091,1.992235238,1.959281379,1.971866764,1.97699051,1.981924483,1.971325728,1.890582295,1.876491662,1.952934317,2.071362532,1.909928228,2.110124078,2.161422021,2.014180758,2.109776634,2.117143471,2.111817505,2.10337094,2.215959414,2.028599644,2.076715846,1.955516656
FRA,UNFCCC_AI,Agriculture,N2O,26.28007331,26.15411055,26.25248141,25.18723244,24.24365836,24.40760922,24.99246713,25.32254519,25.46002693,25.73713812,26.27605451,25.86571951,25.45696493,23.75352637,24.87129863,24.59211998,24.08054325,24.24449092,24.99395662,24.310825,23.04174486,23.38826872,23.70434596,23.11632465,24.05037551,23.62172998,23.1754904,23.73487479,23.3193525,22.57434071,21.7367887,21.74088367
FRA,UNFCCC_AI,Energy,Aggregate GHGs,370.559857,397.3608979,389.7204168,371.6231741,363.6089595,369.9146087,386.6238048,377.4632793,395.9830728,393.3865088,385.7882427,392.2565717,386.4890401,394.0044951,393.3341323,395.7010567,383.8257483,372.8778923,370.2811105,361.0367827,363.7993241,340.4729804,344.9905537,345.3847025,313.6572734,320.0090861,323.2342651,324.4179701,309.8913581,303.8075949,272.0629922,293.2757849
FRA,UNFCCC_AI,Energy,CH4,13.91971451,14.47314042,14.33703608,14.2236708,13.47142978,13.32970295,12.31032091,10.96093022,10.86012078,10.39756132,9.063397733,8.895146044,7.856690154,8.010531866,7.450333763,6.908493223,6.305130721,5.71479518,5.732089176,5.561365124,5.795896804,4.768229169,4.903392564,4.857049067,3.999512021,4.037743134,4.163199764,3.897982614,3.661136504,3.505923258,3.055322914,3.198520407
FRA,UNFCCC_AI,Energy,CO2,353.5929265,379.6877494,372.1861335,354.1387451,346.8724813,353.0117748,370.3286737,362.3293471,380.6221922,379.3896393,373.2392326,379.7593211,374.9238017,382.2151599,382.0709225,385.0521312,373.9885005,363.7577239,361.1547147,352.2915116,354.7330278,332.5072895,336.8022406,337.1282628,306.3634406,312.6223585,315.720406,317.1847946,303.0288635,297.1370809,266.0070448,286.9656122
FRA,UNFCCC_AI,Energy,N2O,3.047215898,3.200008048,3.197247202,3.260758273,3.265048477,3.573130902,3.984810234,4.173001908,4.500759837,3.599308202,3.485612327,3.602104601,3.70854824,3.778803367,3.812876053,3.74043225,3.53211707,3.405373205,3.39430666,3.183905915,3.270399479,3.197461661,3.28492054,3.399390591,3.294320801,3.348984435,3.350659371,3.3351929,3.201358113,3.164590795,3.000624534,3.1116523
FRA,UNFCCC_AI,Industrial Processes and Product Use,Aggregate F-gases,11.1505344,11.50095417,10.90775334,9.192773805,7.990190763,6.909782831,7.956920565,8.820181926,9.756589808,11.32564476,11.29658225,11.84088075,14.10230167,15.01179025,15.36249032,15.31052877,16.38646569,16.81235626,17.58487831,17.24994417,17.95675743,18.56982572,18.78469578,18.54435935,18.29125627,18.08060228,17.90581409,17.28308771,15.7093525,13.73417908,12.27855574,10.92474044
FRA,UNFCCC_AI,Industrial Processes and Product Use,Aggregate GHGs,74.06078479,73.43181754,71.18607692,68.6384846,68.74917876,67.60353391,68.52148456,69.8883823,65.18915801,62.23340979,61.52034992,60.68816213,61.60323173,61.34571178,61.26453517,61.20484424,63.03579003,63.82556419,59.49539633,49.28392935,52.39931986,51.91560084,49.91226099,51.55422652,51.18064969,49.66907133,49.46954126,50.80542144,48.31859578,45.37038148,39.49050026,41.8041245
FRA,UNFCCC_AI,Industrial Processes and Product Use,CH4,0.246787085,0.245119488,0.246117095,0.235863695,0.252854549,0.247921865,0.241497742,0.267803477,0.263047041,0.262166259,0.264519579,0.252490251,0.262074893,0.250811384,0.301020404,0.232169915,0.180902123,0.227559476,0.175124288,0.114169416,0.164588037,0.140859371,0.113379603,0.100236495,0.10497015,0.094994112,0.096987417,0.086660598,0.07860457,0.074249561,0.063972394,0.073506866
FRA,UNFCCC_AI,Industrial Processes and Product Use,CO2,41.4710416,40.33973573,38.28135447,37.45563875,38.1739211,37.38476634,36.82922751,37.82679572,38.6042596,38.73261239,39.35496552,37.98945843,38.69181367,37.66178722,39.63692971,39.64951663,41.08562554,41.77644626,37.60813392,28.42792438,32.24317001,31.97124196,30.10513756,32.01836727,31.73089811,30.34419396,30.55205075,31.95989673,31.56004961,30.74479759,26.48713951,30.28689298
FRA,UNFCCC_AI,Industrial Processes and Product Use,N2O,21.1924217,21.34600815,21.75085202,21.75420835,22.33221235,23.06106288,23.49383874,22.97360118,16.56526156,11.91298637,10.60428257,10.6053327,8.547041497,8.42132293,5.964094741,6.012628922,5.38279667,5.009202195,4.127259821,3.49189138,2.03480438,1.233673798,0.909048049,0.891263398,1.053525161,1.149280977,0.914689001,1.475776396,0.970589104,0.817155252,0.660832617,0.51898421
FRA,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",Aggregate GHGs,-16.92098481,-17.04867926,-14.81982521,-18.77529493,-16.87070565,-19.96794565,-27.31261899,-28.98229651,-31.47244951,-36.14205373,-21.06993794,-34.31512692,-41.51402971,-47.89562053,-48.7930426,-50.69404722,-50.68914158,-49.2180725,-48.71840941,-37.95797546,-40.9443071,-42.36148548,-47.55459067,-45.46303201,-40.76713717,-36.70282868,-29.8055326,-18.47649385,-19.85564123,-16.0293409,-22.2365143,-16.78879467
FRA,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CH4,1.125737151,1.063170595,1.101196247,1.091185728,3.818076326,4.074495328,3.246913039,2.711508797,2.302986169,1.988707927,1.78826132,1.580021816,1.583676317,1.515423955,1.399576338,1.300427305,1.234080375,1.195921571,1.140445176,1.194794002,1.20626995,1.219259616,1.157801488,1.244916586,1.233963514,1.229335948,1.247069656,1.355915281,1.180171541,1.341560092,1.138873154,1.190757228
FRA,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",CO2,-20.41717142,-20.43459252,-18.24624337,-22.10831213,-22.81941384,-26.03426785,-32.44298235,-33.52411392,-35.53692607,-39.82172576,-24.46164906,-37.43454021,-44.75771823,-51.06815376,-51.84849861,-53.58994862,-53.4913933,-51.97671966,-51.42455481,-40.71942666,-43.678665,-45.04266388,-50.0566038,-48.08543009,-43.39317135,-39.29258863,-32.36897655,-21.16465931,-22.22714043,-18.59813641,-24.4411214,-19.10855619
FRA,UNFCCC_AI,"Land Use, Land-Use Change and Forestry",N2O,2.370449461,2.322742661,2.325221914,2.241831473,2.130631863,1.991826869,1.883450317,1.830308611,1.761490396,1.690964109,1.6034498,1.539391472,1.660012204,1.657109279,1.655879665,1.595474101,1.568171349,1.562725582,1.565700228,1.5666572,1.528087946,1.461918782,1.344211645,1.377481486,1.392070665,1.360424003,1.316374292,1.332250178,1.191327653,1.227235422,1.065733939,1.129004291
FRA,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate F-gases,11.1505344,11.50095417,10.90775334,9.192773805,7.990190763,6.909782831,7.956920565,8.820181926,9.756589808,11.32564476,11.29658225,11.84088075,14.10230167,15.01179025,15.36249032,15.31052877,16.38646569,16.81235626,17.58487831,17.24994417,17.95675743,18.56982572,18.78469578,18.54435935,18.29125627,18.08060228,17.90581409,17.28308771,15.7093525,13.73417908,12.27855574,10.92474044
FRA,UNFCCC_AI,Total GHG emissions with LULUCF,Aggregate GHGs,523.9097069,549.8487469,542.4601127,517.469163,511.2130902,514.2042145,525.2089783,515.9612865,527.8118106,518.2167167,527.6445677,519.9681362,506.7574522,504.7138313,503.416018,503.2054312,492.6207838,484.3363117,479.3697541,468.9241237,470.2086137,443.9028423,440.6456574,442.4427659,415.9838779,423.5808621,432.8361025,446.7856607,427.214364,421.6172856,376.0605165,403.2719613
FRA,UNFCCC_AI,Total GHG emissions with LULUCF,CH4,80.38206649,80.88669197,81.05693064,81.48922869,84.14164392,84.92093598,83.42333857,81.49642,81.54020627,81.24495972,81.83300568,81.90814308,80.16882206,79.0351343,77.78148106,76.69787829,75.96718729,75.80729591,76.29112209,74.94219046,74.93765765,72.22385231,71.4201469,69.88152286,68.67221261,68.04835474,67.98494666,67.43654277,66.17111243,66.32119776,64.91320462,63.38706342
FRA,UNFCCC_AI,Total GHG emissions with LULUCF,CO2,378.7489952,403.6829903,396.2192343,373.5926448,366.3569213,368.5764456,378.7186876,370.6099265,387.4998826,381.9911558,391.8288285,383.914045,372.4442796,372.402738,373.330505,374.6320955,365.0856552,356.9247766,350.8383309,343.5942615,346.8149861,323.1960902,320.5543112,324.6203393,298.6056094,307.3329698,317.5692084,331.5626623,316.0236735,313.1272359,271.7537921,301.7997485
FRA,UNFCCC_AI,Total GHG emissions with LULUCF,N2O,53.62811079,53.77811051,54.27619445,53.19451573,52.72433431,53.79705001,55.11003156,55.03475808,49.01513194,43.65495644,42.68615126,42.30506729,40.04204883,38.26416874,36.94154163,36.56492864,35.18147569,34.79188295,34.65542276,33.13772755,30.49921258,29.91307404,29.88650352,29.39654437,30.4147996,30.11893523,29.37613333,30.50336785,29.3102255,28.43467294,27.11496401,27.16040887
FRA,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate F-gases,11.1505344,11.50095417,10.90775334,9.192773805,7.990190763,6.909782831,7.956920565,8.820181926,9.756589808,11.32564476,11.29658225,11.84088075,14.10230167,15.01179025,15.36249032,15.31052877,16.38646569,16.81235626,17.58487831,17.24994417,17.95675743,18.56982572,18.78469578,18.54435935,18.29125627,18.08060228,17.90581409,17.28308771,15.7093525,13.73417908,12.27855574,10.92474044
FRA,UNFCCC_AI,Total GHG emissions without LULUCF,Aggregate GHGs,540.8306917,566.8974262,557.2799379,536.244458,528.0837959,534.1721601,552.5215973,544.943583,559.2842601,554.3587704,548.7145057,554.2832631,548.2714819,552.6094518,552.2090606,553.8994784,543.3099254,533.5543842,528.0881635,506.8820992,511.1529208,486.2643278,488.2002481,487.9057979,456.7510151,460.2836908,462.6416351,465.2621545,447.0700052,437.6466265,398.2970308,420.0607559
FRA,UNFCCC_AI,Total GHG emissions without LULUCF,CH4,79.25632934,79.82352137,79.95573439,80.39804296,80.32356759,80.84644065,80.17642553,78.7849112,79.2372201,79.25625179,80.04474436,80.32812126,78.58514574,77.51971035,76.38190472,75.39745099,74.73310691,74.61137434,75.15067692,73.74739646,73.7313877,71.00459269,70.26234542,68.63660628,67.4382491,66.81901879,66.73787701,66.08062749,64.99094089,64.97963767,63.77433147,62.1963062
FRA,UNFCCC_AI,Total GHG emissions without LULUCF,CO2,399.1661667,424.1175828,414.4654776,395.7009569,389.1763351,394.6107135,411.1616699,404.1340404,423.0368086,421.8128816,416.2904776,421.3485853,417.2019979,423.4708918,425.1790036,428.2220441,418.5770485,408.9014962,402.2628858,384.3136882,390.4936511,368.2387541,370.610915,372.7057694,341.9987808,346.6255585,349.938185,352.7273217,338.2508139,331.7253723,296.1949135,320.9083047
